Compound,k2,log_k2,Source,Notes,SMILES
T1480 + TCO,3717393990.321102,9.570238592506696,Svatunek computational data,Calculated from ΔG‡ = 18.4 kJ/mol,c1cc([O-])ccc1c2nnc(c1ccc(C(=O)O)cc1)nn2
T1475 + TCO,3650251978.185731,9.562322844993036,Svatunek computational data,Calculated from ΔG‡ = 18.44 kJ/mol,c1cc([O-])ccc1c2nnc(c1ccc(C(F)(F)F)cc1)nn2
T0861 + TCO,3591588935.654514,9.555286624990615,Svatunek computational data,Calculated from ΔG‡ = 18.48 kJ/mol,c1cc(N)ccc1c2nnc(c1ccc(N)cc1)nn2
T0176 + TCO,3573450793.4831853,9.553087806231265,Svatunek computational data,Calculated from ΔG‡ = 18.49 kJ/mol,CN(C)c2nnc(F)nn2
T1443 + TCO,3511574458.713282,9.545501881542132,Svatunek computational data,Calculated from ΔG‡ = 18.54 kJ/mol,c1cc([O-])ccc1c2nnc(c1ccncc1)nn2
T0528 + TCO,3509797010.054865,9.545281999667447,Svatunek computational data,Calculated from ΔG‡ = 18.54 kJ/mol,CSc2nnc(SC)nn2
T0342 + TCO,3500923252.9883175,9.544182590294021,Svatunek computational data,Calculated from ΔG‡ = 18.55 kJ/mol,FC(F)(F)c2nnc(N)nn2
T0343 + TCO,3491188030.7720127,9.542973239970754,Svatunek computational data,Calculated from ΔG‡ = 18.55 kJ/mol,FC(F)(F)c2nnc(NC)nn2
T1438 + TCO,3487654666.060029,9.542533476246382,Svatunek computational data,Calculated from ΔG‡ = 18.55 kJ/mol,c1cc([O-])ccc1c2nnc(Br)nn2
T0545 + TCO,3400473403.987632,9.531539382462134,Svatunek computational data,Calculated from ΔG‡ = 18.62 kJ/mol,COC(=O)c2nnc(N)nn2
T1442 + TCO,3383300428.1386766,9.529340563702783,Svatunek computational data,Calculated from ΔG‡ = 18.63 kJ/mol,c1cc([O-])ccc1c2nnc(c1cnccc1)nn2
T0546 + TCO,3361105150.216632,9.526482099331878,Svatunek computational data,Calculated from ΔG‡ = 18.65 kJ/mol,COC(=O)c2nnc(NC)nn2
T1420 + TCO,3228505200.219293,9.509001490269418,Svatunek computational data,Calculated from ΔG‡ = 18.75 kJ/mol,c1cc(C(=O)[O-])ccc1c2nnc(c1ccc(NC(=O)C)cc1)nn2
T0141 + TCO,3159777560.30757,9.499656510551556,Svatunek computational data,Calculated from ΔG‡ = 18.8 kJ/mol,Nc2nnc(F)nn2
T1458 + TCO,3135871675.64857,9.496358282425032,Svatunek computational data,Calculated from ΔG‡ = 18.82 kJ/mol,c1cc([O-])ccc1c2nnc(C#C)nn2
T1484 + TCO,3087037778.2749124,9.489541944284797,Svatunek computational data,Calculated from ΔG‡ = 18.86 kJ/mol,c1cc([O-])ccc1c2nnc(c1ccc(C(=O)[O-])cc1)nn2
T1440 + TCO,3083913446.2240367,9.489102180547926,Svatunek computational data,Calculated from ΔG‡ = 18.86 kJ/mol,c1cc([O-])ccc1c2nnc(c1ccccc1)nn2
T1468 + TCO,3022851735.5921307,9.480416846485365,Svatunek computational data,Calculated from ΔG‡ = 18.91 kJ/mol,c1cc([O-])ccc1c2nnc(c1cscc1)nn2
T1483 + TCO,3014445914.741438,9.4792074961496,Svatunek computational data,Calculated from ΔG‡ = 18.92 kJ/mol,c1cc([O-])ccc1c2nnc(c1c(NC)cccc1)nn2
T1439 + TCO,2935375720.3594484,9.467663697691139,Svatunek computational data,Calculated from ΔG‡ = 18.98 kJ/mol,c1cc([O-])ccc1c2nnc(I)nn2
T0317 + TCO,2874343052.454221,9.458538599879208,Svatunek computational data,Calculated from ΔG‡ = 19.03 kJ/mol,FC(F)c2nnc(N)nn2
T0318 + TCO,2847546240.4414816,9.454470785185036,Svatunek computational data,Calculated from ΔG‡ = 19.06 kJ/mol,FC(F)c2nnc(NC)nn2
T0344 + TCO,2796115053.774284,9.446555037671377,Svatunek computational data,Calculated from ΔG‡ = 19.1 kJ/mol,FC(F)(F)c2nnc(N(C)C)nn2
T1467 + TCO,2784812647.5940256,9.444795982686395,Svatunek computational data,Calculated from ΔG‡ = 19.11 kJ/mol,c1cc([O-])ccc1c2nnc(c1sccc1)nn2
T0797 + TCO,2772152040.7716165,9.442817045801732,Svatunek computational data,Calculated from ΔG‡ = 19.12 kJ/mol,NC(=O)c2nnc(N)nn2
T1466 + TCO,2741445676.906571,9.43797964454616,Svatunek computational data,Calculated from ΔG‡ = 19.15 kJ/mol,c1cc([O-])ccc1c2nnc(C(C)=C)nn2
T0319 + TCO,2687845190.4433413,9.429404251408444,Svatunek computational data,Calculated from ΔG‡ = 19.2 kJ/mol,FC(F)c2nnc(N(C)C)nn2
T0167 + TCO,2679692496.4262075,9.428084960160335,Svatunek computational data,Calculated from ΔG‡ = 19.21 kJ/mol,CNc2nnc(c1ncncc1)nn2
T1434 + TCO,2641972347.1731987,9.421928267656654,Svatunek computational data,Calculated from ΔG‡ = 19.24 kJ/mol,c1cc([O-])ccc1c2nnc(CC)nn2
T1460 + TCO,2639966675.864424,9.421598444832128,Svatunek computational data,Calculated from ΔG‡ = 19.25 kJ/mol,c1cc([O-])ccc1c2nnc(C#Cc1ccccc1)nn2
T1294 + TCO,2635959900.0998125,9.420938799208072,Svatunek computational data,Calculated from ΔG‡ = 19.25 kJ/mol,CC(=O)Nc2nnc(N(C)C)nn2
T0169 + TCO,2621320347.141242,9.418520098586537,Svatunek computational data,Calculated from ΔG‡ = 19.26 kJ/mol,CNc2nnc(c1ncncn1)nn2
T0798 + TCO,2619330354.014393,9.41819027577451,Svatunek computational data,Calculated from ΔG‡ = 19.26 kJ/mol,NC(=O)c2nnc(NC)nn2
T0799 + TCO,2596225091.8950105,9.414342342955022,Svatunek computational data,Calculated from ΔG‡ = 19.29 kJ/mol,NC(=O)c2nnc(N(C)C)nn2
T1459 + TCO,2592941020.1360035,9.413792638280807,Svatunek computational data,Calculated from ΔG‡ = 19.29 kJ/mol,c1cc([O-])ccc1c2nnc(C=C)nn2
T1462 + TCO,2558384225.156129,9.407965768576656,Svatunek computational data,Calculated from ΔG‡ = 19.32 kJ/mol,c1cc([O-])ccc1c2nnc(OC)nn2
T1146 + TCO,2513447990.0096993,9.400269902937682,Svatunek computational data,Calculated from ΔG‡ = 19.37 kJ/mol,CC(=O)c2nnc(NC)nn2
T0166 + TCO,2400273068.487912,9.380260652291344,Svatunek computational data,Calculated from ΔG‡ = 19.48 kJ/mol,CNc2nnc(c1ncccn1)nn2
T0152 + TCO,2353343156.580734,9.37168525915363,Svatunek computational data,Calculated from ΔG‡ = 19.53 kJ/mol,Nc2nnc(c1ncncn1)nn2
T1463 + TCO,2322567424.03514,9.365968330399319,Svatunek computational data,Calculated from ΔG‡ = 19.56 kJ/mol,c1cc([O-])ccc1c2nnc(SC)nn2
T1454 + TCO,2307914984.960499,9.363219806978256,Svatunek computational data,Calculated from ΔG‡ = 19.58 kJ/mol,c1cc([O-])ccc1c2nnc(c1ccc(O)cc1)nn2
T1470 + TCO,2248515524.3909063,9.351895890406976,Svatunek computational data,Calculated from ΔG‡ = 19.64 kJ/mol,c1cc([O-])ccc1c2nnc(c1cocc1)nn2
T1461 + TCO,2200649668.396915,9.342550910707862,Svatunek computational data,Calculated from ΔG‡ = 19.7 kJ/mol,c1cc([O-])ccc1c2nnc(/C=C/c1ccccc1)nn2
T1145 + TCO,2191754241.540923,9.340791855685385,Svatunek computational data,Calculated from ΔG‡ = 19.71 kJ/mol,CC(=O)c2nnc(N)nn2
T1245 + TCO,2160355496.7234583,9.334525222244363,Svatunek computational data,Calculated from ΔG‡ = 19.74 kJ/mol,c1cc(C(=O)OC)ccc1c2nnc(C(C)(C)C)nn2
T0159 + TCO,2157076644.7112894,9.333865576620306,Svatunek computational data,Calculated from ΔG‡ = 19.75 kJ/mol,CNc2nnc(Cl)nn2
T0579 + TCO,2153802769.1349645,9.333205930996252,Svatunek computational data,Calculated from ΔG‡ = 19.75 kJ/mol,COC(=C)c2nnc(NC)nn2
T1147 + TCO,2060469863.5456977,9.313966266911313,Svatunek computational data,Calculated from ΔG‡ = 19.86 kJ/mol,CC(=O)c2nnc(N(C)C)nn2
T0149 + TCO,2040227374.470738,9.309678570354954,Svatunek computational data,Calculated from ΔG‡ = 19.88 kJ/mol,Nc2nnc(c1ncccn1)nn2
T0201 + TCO,2007438968.0352192,9.302642350340035,Svatunek computational data,Calculated from ΔG‡ = 19.92 kJ/mol,CC(C)(C)c2nnc(c1cnccc1)nn2
T1433 + TCO,1993764895.380059,9.299673945019288,Svatunek computational data,Calculated from ΔG‡ = 19.94 kJ/mol,c1cc([O-])ccc1c2nnc(C)nn2
T0154 + TCO,1964705091.5812032,9.293297370634674,Svatunek computational data,Calculated from ΔG‡ = 19.98 kJ/mol,CNc2nncnn2
T1292 + TCO,1931173916.1310978,9.28582138688913,Svatunek computational data,Calculated from ΔG‡ = 20.02 kJ/mol,CC(=O)Nc2nnc(N)nn2
T0185 + TCO,1915593156.655335,9.282303276881672,Svatunek computational data,Calculated from ΔG‡ = 20.04 kJ/mol,CN(C)c2nnc(c1ncncc1)nn2
T0150 + TCO,1890542078.7916858,9.276586348127362,Svatunek computational data,Calculated from ΔG‡ = 20.07 kJ/mol,Nc2nnc(c1ncncc1)nn2
T1472 + TCO,1879090797.296248,9.27394776563114,Svatunek computational data,Calculated from ΔG‡ = 20.09 kJ/mol,c1cc([O-])ccc1c2nnc(c1ccc(N)cc1)nn2
T0142 + TCO,1876713858.0008242,9.27339806091943,Svatunek computational data,Calculated from ΔG‡ = 20.09 kJ/mol,Nc2nnc(Cl)nn2
T0168 + TCO,1839554787.055939,9.264712726856871,Svatunek computational data,Calculated from ΔG‡ = 20.14 kJ/mol,CNc2nnc(c1cncnc1)nn2
T0293 + TCO,1839554787.055939,9.264712726856871,Svatunek computational data,Calculated from ΔG‡ = 20.14 kJ/mol,FCc2nnc(N)nn2
T1346 + TCO,1735067481.17094,9.239316370268252,Svatunek computational data,Calculated from ΔG‡ = 20.29 kJ/mol,c1(NC)ccccc1c2nnc(C(C)(C)C)nn2
T0137 + TCO,1717152204.7922115,9.234808791824708,Svatunek computational data,Calculated from ΔG‡ = 20.31 kJ/mol,Nc2nncnn2
T0181 + TCO,1712377219.1920393,9.233599441513942,Svatunek computational data,Calculated from ΔG‡ = 20.32 kJ/mol,CN(C)c2nnc(c1ncccc1)nn2
T0160 + TCO,1702436021.7201154,9.231070799917568,Svatunek computational data,Calculated from ΔG‡ = 20.33 kJ/mol,CNc2nnc(Br)nn2
T0578 + TCO,1687845958.196801,9.227332808072918,Svatunek computational data,Calculated from ΔG‡ = 20.35 kJ/mol,COC(=C)c2nnc(N)nn2
T0165 + TCO,1682726432.7775815,9.226013516812309,Svatunek computational data,Calculated from ΔG‡ = 20.36 kJ/mol,CNc2nnc(c1ccncc1)nn2
T0177 + TCO,1682726432.7775815,9.226013516812309,Svatunek computational data,Calculated from ΔG‡ = 20.36 kJ/mol,CN(C)c2nnc(Cl)nn2
T0151 + TCO,1655683408.6564121,9.218977296809888,Svatunek computational data,Calculated from ΔG‡ = 20.4 kJ/mol,Nc2nnc(c1cncnc1)nn2
T0273 + TCO,1648156167.444905,9.216998359937723,Svatunek computational data,Calculated from ΔG‡ = 20.41 kJ/mol,c1cc(O)ccc1c2nnc(C(C)(C)C)nn2
T0143 + TCO,1622489973.9709246,9.210182021797488,Svatunek computational data,Calculated from ΔG‡ = 20.45 kJ/mol,Nc2nnc(Br)nn2
T0146 + TCO,1560849603.3050513,9.193361058346584,Svatunek computational data,Calculated from ΔG‡ = 20.55 kJ/mol,Nc2nnc(c1ncccc1)nn2
T0164 + TCO,1559269897.1046374,9.192921294584716,Svatunek computational data,Calculated from ΔG‡ = 20.55 kJ/mol,CNc2nnc(c1cnccc1)nn2
T0193 + TCO,1557691789.73965,9.192481530835344,Svatunek computational data,Calculated from ΔG‡ = 20.55 kJ/mol,CC(C)(C)c2nnc(CC)nn2
T1008 + TCO,1517601035.6836486,9.181157614264066,Svatunek computational data,Calculated from ΔG‡ = 20.62 kJ/mol,c1cc(N(=O)=O)ccc1c2nnc(NC)nn2
T0148 + TCO,1504214190.5808995,9.177309681444578,Svatunek computational data,Calculated from ΔG‡ = 20.64 kJ/mol,Nc2nnc(c1ccncc1)nn2
T0228 + TCO,1495102951.894912,9.174671098948359,Svatunek computational data,Calculated from ΔG‡ = 20.65 kJ/mol,c1(O)ccccc1c2nnc(NC)nn2
T0721 + TCO,1484542901.5083275,9.171592752702768,Svatunek computational data,Calculated from ΔG‡ = 20.67 kJ/mol,o1cccc1c2nnc(NC)nn2
T0162 + TCO,1479665406.7339747,9.170163520504815,Svatunek computational data,Calculated from ΔG‡ = 20.68 kJ/mol,CNc2nnc(c1ccccc1)nn2
T1099 + TCO,1469958439.9328742,9.16730505613391,Svatunek computational data,Calculated from ΔG‡ = 20.7 kJ/mol,c1cc(C(=O)N)ccc1c2nnc(NC)nn2
T0172 + TCO,1447067261.0331223,9.160488717999923,Svatunek computational data,Calculated from ΔG‡ = 20.74 kJ/mol,CN(C)c2nncnn2
T0229 + TCO,1426336790.9207916,9.154222084540153,Svatunek computational data,Calculated from ΔG‡ = 20.77 kJ/mol,c1(O)ccccc1c2nnc(N(C)C)nn2
T1194 + TCO,1385762541.225217,9.141688817670605,Svatunek computational data,Calculated from ΔG‡ = 20.84 kJ/mol,c1cc(C(=O)O)ccc1c2nnc(NC)nn2
T1007 + TCO,1381559286.4273088,9.140369526397496,Svatunek computational data,Calculated from ΔG‡ = 20.85 kJ/mol,c1cc(N(=O)=O)ccc1c2nnc(N)nn2
T0964 + TCO,1374582174.3690782,9.138170707663146,Svatunek computational data,Calculated from ΔG‡ = 20.86 kJ/mol,c1cc(C(F)(F)F)ccc1c2nnc(NC)nn2
T0368 + TCO,1332778300.742787,9.12475791327611,Svatunek computational data,Calculated from ΔG‡ = 20.94 kJ/mol,C#Cc2nnc(N)nn2
T0186 + TCO,1320353127.7615156,9.120690098575688,Svatunek computational data,Calculated from ΔG‡ = 20.96 kJ/mol,CN(C)c2nnc(c1cncnc1)nn2
T0963 + TCO,1295521212.102437,9.112444528262499,Svatunek computational data,Calculated from ΔG‡ = 21.01 kJ/mol,c1cc(C(F)(F)F)ccc1c2nnc(N)nn2
T0369 + TCO,1271800056.1018016,9.104418839805247,Svatunek computational data,Calculated from ΔG‡ = 21.06 kJ/mol,C#Cc2nnc(NC)nn2
T0684 + TCO,1271478142.7283256,9.104308898861655,Svatunek computational data,Calculated from ΔG‡ = 21.06 kJ/mol,c1sccc1c2nnc(NC)nn2
T0178 + TCO,1268263487.3686678,9.103209489525726,Svatunek computational data,Calculated from ΔG‡ = 21.06 kJ/mol,CN(C)c2nnc(Br)nn2
T1396 + TCO,1255803800.11999,9.098921792919372,Svatunek computational data,Calculated from ΔG‡ = 21.09 kJ/mol,c1cc(C(=O)[O-])ccc1c2nnc(NC)nn2
T0161 + TCO,1253263136.2335987,9.098042265420633,Svatunek computational data,Calculated from ΔG‡ = 21.09 kJ/mol,CNc2nnc(I)nn2
T0144 + TCO,1224412343.5548077,9.08792769916012,Svatunek computational data,Calculated from ΔG‡ = 21.15 kJ/mol,Nc2nnc(I)nn2
T0183 + TCO,1206260714.2072124,9.081441183844413,Svatunek computational data,Calculated from ΔG‡ = 21.19 kJ/mol,CN(C)c2nnc(c1ccncc1)nn2
T0145 + TCO,1197134524.465505,9.078142955711638,Svatunek computational data,Calculated from ΔG‡ = 21.21 kJ/mol,Nc2nnc(c1ccccc1)nn2
T0194 + TCO,1177001219.7105086,9.07077691289719,Svatunek computational data,Calculated from ΔG‡ = 21.25 kJ/mol,CC(C)(C)c2nnc(C(C)C)nn2
T0483 + TCO,1152528875.6364355,9.061651815079012,Svatunek computational data,Calculated from ΔG‡ = 21.3 kJ/mol,COc2nnc(NC)nn2
T1100 + TCO,1112679341.3109722,9.046370024744654,Svatunek computational data,Calculated from ΔG‡ = 21.39 kJ/mol,c1cc(C(=O)N)ccc1c2nnc(N(C)C)nn2
T1344 + TCO,1111271867.4447415,9.045820320045442,Svatunek computational data,Calculated from ΔG‡ = 21.39 kJ/mol,c1(NC)ccccc1c2nnc(NC)nn2
T0722 + TCO,1106499760.1487484,9.043951324123118,Svatunek computational data,Calculated from ΔG‡ = 21.4 kJ/mol,o1cccc1c2nnc(N(C)C)nn2
T0182 + TCO,1099519157.432592,9.041202800677056,Svatunek computational data,Calculated from ΔG‡ = 21.42 kJ/mol,CN(C)c2nnc(c1cnccc1)nn2
T0648 + TCO,1091753151.962009,9.038124454431465,Svatunek computational data,Calculated from ΔG‡ = 21.43 kJ/mol,s1cccc1c2nnc(NC)nn2
T1195 + TCO,1084865581.5418096,9.035375930985403,Svatunek computational data,Calculated from ΔG‡ = 21.45 kJ/mol,c1cc(C(=O)O)ccc1c2nnc(N(C)C)nn2
T1193 + TCO,1077748598.0484147,9.0325174665895,Svatunek computational data,Calculated from ΔG‡ = 21.47 kJ/mol,c1cc(C(=O)O)ccc1c2nnc(N)nn2
T0613 + TCO,1075295920.4916363,9.031527998159666,Svatunek computational data,Calculated from ΔG‡ = 21.47 kJ/mol,CC(=C)c2nnc(NC)nn2
T1053 + TCO,1075295920.4761643,9.031527998153416,Svatunek computational data,Calculated from ΔG‡ = 21.47 kJ/mol,c1cc(OC)ccc1c2nnc(NC)nn2
T0227 + TCO,1071491734.0192821,9.02998882504312,Svatunek computational data,Calculated from ΔG‡ = 21.48 kJ/mol,c1(O)ccccc1c2nnc(N)nn2
T0424 + TCO,1068241716.3608804,9.02866953378251,Svatunek computational data,Calculated from ΔG‡ = 21.49 kJ/mol,c1ccccc1C#Cc2nnc(NC)nn2
T1098 + TCO,1062040044.4546834,9.026140892223632,Svatunek computational data,Calculated from ΔG‡ = 21.5 kJ/mol,c1cc(C(=O)N)ccc1c2nnc(N)nn2
T0180 + TCO,1045236611.0010494,9.019214613146055,Svatunek computational data,Calculated from ΔG‡ = 21.54 kJ/mol,CN(C)c2nnc(c1ccccc1)nn2
T1242 + TCO,1020399469.3484195,9.008770224086014,Svatunek computational data,Calculated from ΔG‡ = 21.6 kJ/mol,c1cc(C(=O)OC)ccc1c2nnc(N)nn2
T0840 + TCO,1012679447.4162374,9.00547199595324,Svatunek computational data,Calculated from ΔG‡ = 21.62 kJ/mol,c1cc(N)ccc1c2nnc(C(C)(C)C)nn2
T0147 + TCO,1010119108.064157,9.004372586579816,Svatunek computational data,Calculated from ΔG‡ = 21.63 kJ/mol,Nc2nnc(c1cnccc1)nn2
T0156 + TCO,1006036022.6430879,9.002613531569835,Svatunek computational data,Calculated from ΔG‡ = 21.64 kJ/mol,CNc2nnc(CC)nn2
T0759 + TCO,995144326.2612067,8.997886071251608,Svatunek computational data,Calculated from ΔG‡ = 21.66 kJ/mol,c1occc1c2nnc(NC)nn2
T0965 + TCO,970759969.5299249,8.987111859367044,Svatunek computational data,Calculated from ΔG‡ = 21.72 kJ/mol,c1cc(C(F)(F)F)ccc1c2nnc(N(C)C)nn2
T0271 + TCO,953226509.874468,8.979196111865882,Svatunek computational data,Calculated from ΔG‡ = 21.77 kJ/mol,c1cc(O)ccc1c2nnc(NC)nn2
T0720 + TCO,949133092.7940229,8.977327115918559,Svatunek computational data,Calculated from ΔG‡ = 21.78 kJ/mol,o1cccc1c2nnc(N)nn2
T0179 + TCO,949133092.7940229,8.977327115918559,Svatunek computational data,Calculated from ΔG‡ = 21.78 kJ/mol,CN(C)c2nnc(I)nn2
T0248 + TCO,944339807.3470978,8.97512829715921,Svatunek computational data,Calculated from ΔG‡ = 21.79 kJ/mol,c1c(O)cccc1c2nnc(N)nn2
T0484 + TCO,928222974.3798522,8.96765231340742,Svatunek computational data,Calculated from ΔG‡ = 21.84 kJ/mol,COc2nnc(N(C)C)nn2
T0482 + TCO,917476671.3464261,8.962595030270913,Svatunek computational data,Calculated from ΔG‡ = 21.86 kJ/mol,COc2nnc(N)nn2
T1397 + TCO,912150265.1368994,8.960066388705787,Svatunek computational data,Calculated from ΔG‡ = 21.88 kJ/mol,c1cc(C(=O)[O-])ccc1c2nnc(N(C)C)nn2
T0838 + TCO,893863314.836932,8.951271113705884,Svatunek computational data,Calculated from ΔG‡ = 21.93 kJ/mol,c1cc(N)ccc1c2nnc(NC)nn2
T1395 + TCO,880611998.2402232,8.944784598377678,Svatunek computational data,Calculated from ΔG‡ = 21.97 kJ/mol,c1cc(C(=O)[O-])ccc1c2nnc(N)nn2
T0880 + TCO,873065056.7309126,8.941046606508033,Svatunek computational data,Calculated from ΔG‡ = 21.99 kJ/mol,c1cc(NC(=O)C)ccc1c2nnc(N(C)C)nn2
T0270 + TCO,842664843.4584244,8.92565487524258,Svatunek computational data,Calculated from ΔG‡ = 22.08 kJ/mol,c1cc(O)ccc1c2nnc(N)nn2
T0155 + TCO,835020238.1533114,8.92169700148575,Svatunek computational data,Calculated from ΔG‡ = 22.1 kJ/mol,CNc2nnc(C)nn2
T0685 + TCO,827235544.4197257,8.91762918679158,Svatunek computational data,Calculated from ΔG‡ = 22.12 kJ/mol,c1sccc1c2nnc(N(C)C)nn2
T0514 + TCO,805129067.9675425,8.90586550647093,Svatunek computational data,Calculated from ΔG‡ = 22.19 kJ/mol,CSc2nnc(NC)nn2
T1052 + TCO,789787025.9943635,8.8975099952079,Svatunek computational data,Calculated from ΔG‡ = 22.24 kJ/mol,c1cc(OC)ccc1c2nnc(N)nn2
T0647 + TCO,788189178.1659905,8.89663046770916,Svatunek computational data,Calculated from ΔG‡ = 22.24 kJ/mol,s1cccc1c2nnc(N)nn2
T0649 + TCO,787590819.003627,8.896300644897133,Svatunek computational data,Calculated from ΔG‡ = 22.24 kJ/mol,s1cccc1c2nnc(N(C)C)nn2
T0423 + TCO,774345184.8186816,8.888934602082683,Svatunek computational data,Calculated from ΔG‡ = 22.29 kJ/mol,c1ccccc1C#Cc2nnc(N)nn2
T0612 + TCO,757285775.9314828,8.879259799565293,Svatunek computational data,Calculated from ΔG‡ = 22.34 kJ/mol,CC(=C)c2nnc(N)nn2
T0760 + TCO,754988798.6852291,8.877940508310934,Svatunek computational data,Calculated from ΔG‡ = 22.35 kJ/mol,c1occc1c2nnc(N(C)C)nn2
T0272 + TCO,748518461.7885613,8.874202516441288,Svatunek computational data,Calculated from ΔG‡ = 22.37 kJ/mol,c1cc(O)ccc1c2nnc(N(C)C)nn2
T0683 + TCO,742855406.1549102,8.870904288296014,Svatunek computational data,Calculated from ΔG‡ = 22.39 kJ/mol,c1sccc1c2nnc(N)nn2
T1343 + TCO,738355825.6051232,8.868265705799795,Svatunek computational data,Calculated from ΔG‡ = 22.4 kJ/mol,c1(NC)ccccc1c2nnc(N)nn2
T0395 + TCO,730732001.859439,8.863758127362502,Svatunek computational data,Calculated from ΔG‡ = 22.43 kJ/mol,C=Cc2nnc(N)nn2
T0173 + TCO,680901993.6214508,8.833084605756442,Svatunek computational data,Calculated from ΔG‡ = 22.6 kJ/mol,CN(C)c2nnc(C)nn2
T0140 + TCO,680212865.6821749,8.832644842007072,Svatunek computational data,Calculated from ΔG‡ = 22.61 kJ/mol,Nc2nnc(C(C)C)nn2
T0139 + TCO,679524435.1961625,8.832205078257703,Svatunek computational data,Calculated from ΔG‡ = 22.61 kJ/mol,Nc2nnc(CC)nn2
T0878 + TCO,676092719.8745149,8.830006259504602,Svatunek computational data,Calculated from ΔG‡ = 22.62 kJ/mol,c1cc(NC(=O)C)ccc1c2nnc(N)nn2
T0837 + TCO,667927146.0371779,8.82472909451216,Svatunek computational data,Calculated from ΔG‡ = 22.65 kJ/mol,c1cc(N)ccc1c2nnc(N)nn2
T0758 + TCO,661030526.9996095,8.820221516068617,Svatunek computational data,Calculated from ΔG‡ = 22.68 kJ/mol,c1occc1c2nnc(N)nn2
T0515 + TCO,650242505.1518593,8.813075355116355,Svatunek computational data,Calculated from ΔG‡ = 22.72 kJ/mol,CSc2nnc(N(C)C)nn2
T0397 + TCO,642226540.5341892,8.807688249174072,Svatunek computational data,Calculated from ΔG‡ = 22.75 kJ/mol,C=Cc2nnc(N(C)C)nn2
T0454 + TCO,630307710.4319013,8.799552619798225,Svatunek computational data,Calculated from ΔG‡ = 22.8 kJ/mol,c1ccccc1/C=C/c2nnc(N(C)C)nn2
T0513 + TCO,615953595.2077426,8.78954799446256,Svatunek computational data,Calculated from ΔG‡ = 22.85 kJ/mol,CSc2nnc(N)nn2
T1502 + TCO,614396290.7389982,8.788448585089133,Svatunek computational data,Calculated from ΔG‡ = 22.86 kJ/mol,OC(=O)CCc2nnc(N)nn2
T0839 + TCO,584655663.908002,8.766900161307502,Svatunek computational data,Calculated from ΔG‡ = 22.98 kJ/mol,c1cc(N)ccc1c2nnc(N(C)C)nn2
T1449 + TCO,568599741.8426939,8.754806658174827,Svatunek computational data,Calculated from ΔG‡ = 23.05 kJ/mol,c1cc([O-])ccc1c2nnc(NC)nn2
T0452 + TCO,537662455.2874988,8.730509710959634,Svatunek computational data,Calculated from ΔG‡ = 23.19 kJ/mol,c1ccccc1/C=C/c2nnc(N)nn2
T1448 + TCO,504817518.3102123,8.703134417498848,Svatunek computational data,Calculated from ΔG‡ = 23.35 kJ/mol,c1cc([O-])ccc1c2nnc(N)nn2
T0153 + TCO,494947373.95387864,8.694559024354884,Svatunek computational data,Calculated from ΔG‡ = 23.39 kJ/mol,Nc2nnc(N)nn2
T0171 + TCO,345845920.06462324,8.538882656684146,Svatunek computational data,Calculated from ΔG‡ = 24.28 kJ/mol,CNc2nnc(NC)nn2
T1450 + TCO,330859030.3419961,8.519642992611706,Svatunek computational data,Calculated from ΔG‡ = 24.39 kJ/mol,c1cc([O-])ccc1c2nnc(N(C)C)nn2
T0210 + TCO,299906520.92494273,8.476985908810313,Svatunek computational data,Calculated from ΔG‡ = 24.64 kJ/mol,CC(C)(C)c2nnc(C(C)(C)C)nn2
T0170 + TCO,263648904.77423626,8.421025971565479,Svatunek computational data,Calculated from ΔG‡ = 24.96 kJ/mol,CNc2nnc(N)nn2
T0189 + TCO,231540128.81544682,8.364626270571272,Svatunek computational data,Calculated from ΔG‡ = 25.28 kJ/mol,CN(C)c2nnc(NC)nn2
T0188 + TCO,204943778.35520267,8.311634738622185,Svatunek computational data,Calculated from ΔG‡ = 25.58 kJ/mol,CN(C)c2nnc(N)nn2
